miner,epoch,param.penalty,param.gasreward,param.wincount,block_reward,total_reward,penalty,reward_payable
t01001,195,0,0,1,5492026642517491703,5492026642517491703,0,5492026642517491703
t01002,195,0,0,4,21968106570069966812,21968106570069966812,0,21968106570069966812
t01001,196,0,30955217,1,5492026139963667747,5492026139994622964,0,5492026139994622964
t01001,197,0,40270967,2,10984051274819779571,10984051274860050538,0,10984051274860050538
t01002,197,0,0,3,16476076912229669357,16476076912229669357,0,16476076912229669357
t01000,197,0,0,3,16476076912229669357,16476076912229669357,0,16476076912229669357
t01000,198,0,31225778,1,5492025134856157818,5492025134887383596,0,5492025134887383596
t01001,198,0,0,2,10984050269712315636,10984050269712315636,0,10984050269712315636
t01002,199,0,22079835,2,10984049264604943689,10984049264627023524,0,10984049264627023524
t01000,199,0,0,1,5492024632302471844,5492024632302471844,0,5492024632302471844
t01001,199,0,0,1,5492024632302471844,5492024632302471844,0,5492024632302471844
t01001,200,0,0,1,5492024129748831865,5492024129748831865,0,5492024129748831865
t01002,201,0,882991,5,27460118135976189400,27460118135977072391,0,27460118135977072391
t01001,201,0,0,2,10984047254390475760,10984047254390475760,0,10984047254390475760
t01000,201,0,0,3,16476070881585713640,16476070881585713640,0,16476070881585713640
t01001,202,0,0,1,5492023124641689888,5492023124641689888,0,5492023124641689888
t01002,202,0,0,2,10984046249283379777,10984046249283379777,0,10984046249283379777
t01000,202,0,0,2,10984046249283379777,10984046249283379777,0,10984046249283379777
t01000,203,0,0,5,27460113110440939458,27460113110440939458,0,27460113110440939458
t01002,203,0,0,3,16476067866264563674,16476067866264563674,0,16476067866264563674
t01001,204,0,23700794,2,10984044239069463777,10984044239093164571,0,10984044239093164571
t01000,204,0,0,3,16476066358604195665,16476066358604195665,0,16476066358604195665
t01002,204,0,0,2,10984044239069463777,10984044239069463777,0,10984044239069463777
t01002,205,0,2251228,2,10984043233962643759,10984043233964894987,0,10984043233964894987
t01001,205,0,0,2,10984043233962643759,10984043233962643759,0,10984043233962643759
t01000,206,0,0,3,16476063343283873593,16476063343283873593,0,16476063343283873593
t01001,206,0,0,1,5492021114427957864,5492021114427957864,0,5492021114427957864
t01002,206,0,0,2,10984042228855915729,10984042228855915729,0,10984042228855915729
t01001,207,0,8519666,1,5492020611874639843,5492020611883159509,0,5492020611883159509
t01002,207,0,0,2,10984041223749279687,10984041223749279687,0,10984041223749279687
t01000,207,0,0,1,5492020611874639843,5492020611874639843,0,5492020611874639843
t01002,208,0,3134219,1,5492020109321367816,5492020109324502035,0,5492020109324502035
t01000,208,0,0,1,5492020109321367816,5492020109321367816,0,5492020109321367816
t01002,209,0,0,3,16476058820304425352,16476058820304425352,0,16476058820304425352
t01001,209,0,0,3,16476058820304425352,16476058820304425352,0,16476058820304425352
t01000,209,0,0,2,10984039213536283568,10984039213536283568,0,10984039213536283568
t01001,210,0,22393557,1,5492019104214961745,5492019104237355302,0,5492019104237355302
t01000,210,0,0,2,10984038208429923490,10984038208429923490,0,10984038208429923490
t01002,210,0,2295923,2,10984038208429923490,10984038208432219413,0,10984038208432219413
t01000,211,0,0,1,5492018601661827700,5492018601661827700,0,5492018601661827700
t01001,211,0,0,2,10984037203323655401,10984037203323655401,0,10984037203323655401
t01002,212,0,0,3,16476054297326218950,16476054297326218950,0,16476054297326218950
t01000,212,0,0,2,10984036198217479300,10984036198217479300,0,10984036198217479300
t01001,213,0,5385447,1,5492017596555697593,5492017596561083040,0,5492017596561083040
t01000,213,0,0,2,10984035193111395186,10984035193111395186,0,10984035193111395186
t01002,213,0,0,2,10984035193111395186,10984035193111395186,0,10984035193111395186
t01001,214,0,4547151,2,10984034188005403061,10984034188009950212,0,10984034188009950212
t01000,214,0,0,4,21968068376010806122,21968068376010806122,0,21968068376010806122
t01002,214,0,0,1,5492017094002701530,5492017094002701530,0,5492017094002701530
t01001,215,0,882991,1,5492016591449751462,5492016591450634453,0,5492016591450634453
t01000,215,0,0,1,5492016591449751462,5492016591449751462,0,5492016591449751462
t01001,216,0,6268438,1,5492016088896847387,5492016088903115825,0,5492016088903115825
t01000,217,0,3134219,3,16476046759031967920,16476046759035102139,0,16476046759035102139
t01001,217,0,0,3,16476046759031967920,16476046759031967920,0,16476046759031967920
t01000,218,0,22389557,4,21968060335164708880,21968060335187098437,0,21968060335187098437
t01001,218,0,0,1,5492015083791177220,5492015083791177220,0,5492015083791177220
t01001,219,0,882991,2,10984029162476822255,10984029162477705246,0,10984029162477705246
t01000,219,0,0,1,5492014581238411127,5492014581238411127,0,5492014581238411127
t01002,220,0,20217668,1,5492014078685691029,5492014078705908697,0,5492014078705908697
t01000,220,0,0,1,5492014078685691029,5492014078685691029,0,5492014078685691029
t01000,221,0,2251228,2,10984027152266033849,10984027152268285077,0,10984027152268285077
t01000,222,0,3134219,1,5492013073580388814,5492013073583523033,0,5492013073583523033
t01000,223,0,3134219,4,21968050284111226789,21968050284114361008,0,21968050284114361008
t01000,224,0,40032674,3,16476036205425811724,16476036205465844398,0,16476036205465844398
t01000,225,0,7636675,3,16476034697768341338,16476034697775978013,0,16476034697775978013
t01001,225,0,0,1,5492011565922780446,5492011565922780446,0,5492011565922780446
t01000,226,0,3988210,1,5492011063370336311,5492011063374324521,0,5492011063374324521
t01001,226,0,0,3,16476033190111008934,16476033190111008934,0,16476033190111008934
t01000,227,0,3136219,1,5492010560817938170,5492010560821074389,0,5492010560821074389
t01001,228,0,0,6,32952060349593516144,32952060349593516144,0,32952060349593516144
t01000,228,0,0,1,5492010058265586024,5492010058265586024,0,5492010058265586024
t01001,229,0,2651973,2,10984019111426559742,10984019111429211715,0,10984019111429211715
t01000,229,0,0,2,10984019111426559742,10984019111426559742,0,10984019111426559742
t01000,230,0,0,4,21968036212644078849,21968036212644078849,0,21968036212644078849
t01001,231,0,64632814,1,5492008550608805547,5492008550673438361,0,5492008550673438361
t01000,231,0,0,2,10984017101217611095,10984017101217611095,0,10984017101217611095
t01001,232,0,2252228,2,10984016096113274753,10984016096115526981,0,10984016096115526981
t01000,233,0,3136219,5,27460037727522575999,27460037727525712218,0,27460037727525712218
t01001,234,0,27970250,7,38444049300667073117,38444049300695043367,0,38444049300695043367
t01001,235,0,2252228,3,16476019621201226482,16476019621203478710,0,16476019621203478710
t01001,236,0,42074241,2,10984012075696849265,10984012075738923506,0,10984012075738923506
t01000,236,0,0,1,5492006037848424632,5492006037848424632,0,5492006037848424632
t01000,237,0,883991,3,16476016605889459294,16476016605890343285,0,16476016605890343285
t01001,237,0,0,2,10984011070592972862,10984011070592972862,0,10984011070592972862
t01001,238,0,21617666,2,10984010065489188448,10984010065510806114,0,10984010065510806114
t01000,239,0,3136219,1,5492004530192748010,5492004530195884229,0,5492004530195884229
t01001,240,0,22680803,1,5492004027640947791,5492004027663628594,0,5492004027663628594
t01000,240,0,0,1,5492004027640947791,5492004027640947791,0,5492004027640947791
t01000,241,0,62058348,2,10984007050178387131,10984007050240445479,0,10984007050240445479
t01001,241,0,0,5,27460017625445967828,27460017625445967828,0,27460017625445967828
t01000,242,0,4020210,2,10984006045074970668,10984006045078990878,0,10984006045078990878
t01000,243,0,25621022,1,5492002519985823096,5492002520011444118,0,5492002520011444118
t01000,244,0,23466489,1,5492002017434206852,5492002017457673341,0,5492002017457673341
t01001,244,0,0,2,10984004034868413704,10984004034868413704,0,10984004034868413704
t01001,245,0,26791047,1,5492001514882636602,5492001514909427649,0,5492001514909427649
t01000,245,0,0,1,5492001514882636602,5492001514882636602,0,5492001514882636602
t01001,246,0,0,2,10984002024662224692,10984002024662224692,0,10984002024662224692
t01000,246,0,0,3,16476003036993337039,16476003036993337039,0,16476003036993337039
t01000,248,0,44202130,2,10984001019559268168,10984001019603470298,0,10984001019603470298
t01001,248,0,0,2,10984001019559268168,10984001019559268168,0,10984001019559268168
t01000,249,0,8055622740,2,10983999009353631083,10983999017409253823,0,10983999017409253823
t01001,249,0,0,3,16475998514030446624,16475998514030446624,0,16475998514030446624
t01000,250,0,5388447,2,10983998004250950522,10983998004256338969,0,10983998004256338969
t01002,250,0,0,1,5491999002125475261,5491999002125475261,0,5491999002125475261
t01002,251,0,5432142,1,5491998499574180974,5491998499579613116,0,5491998499579613116
t01001,251,0,0,1,5491998499574180974,5491998499574180974,0,5491998499574180974
t01000,252,0,7684370,4,21967991988091730726,21967991988099415096,0,21967991988099415096
t01001,252,0,0,3,16475993991068798044,16475993991068798044,0,16475993991068798044
t01002,252,0,0,5,27459989985114663408,27459989985114663408,0,27459989985114663408
t01002,253,0,3179914,1,5491997494471730382,5491997494474910296,0,5491997494474910296
t01001,253,0,0,2,10983994988943460765,10983994988943460765,0,10983994988943460765
t01002,254,0,1767982,2,10983993983841148155,10983993983842916137,0,10983993983842916137
t01000,255,0,37555024,1,5491996489369463766,5491996489407018790,0,5491996489407018790
t01001,255,0,0,4,21967985957477855065,21967985957477855065,0,21967985957477855065
t01002,256,0,2295923,3,16475987960455198347,16475987960457494270,0,16475987960457494270
t01000,256,0,0,2,10983991973636798898,10983991973636798898,0,10983991973636798898
t01000,257,0,24471994,1,5491995484267381125,5491995484291853119,0,5491995484291853119
t01001,257,0,0,1,5491995484267381125,5491995484267381125,0,5491995484267381125
t01000,258,0,24509819,3,16475984945149226387,16475984945173736206,0,16475984945173736206
t01001,258,0,0,1,5491994981716408795,5491994981716408795,0,5491994981716408795
t01001,259,0,75329709,2,10983988958330964920,10983988958406294629,0,10983988958406294629
t01002,259,0,0,1,5491994479165482460,5491994479165482460,0,5491994479165482460
t01001,260,0,8524666,2,10983987953229204236,10983987953237728902,0,10983987953237728902
t01001,261,0,24003133,3,16475980422191303309,16475980422215306442,0,16475980422215306442
t01000,261,0,0,2,10983986948127535539,10983986948127535539,0,10983986948127535539
t01002,261,0,0,1,5491993474063767769,5491993474063767769,0,5491993474063767769
t01000,262,0,24173878,3,16475978914538938246,16475978914563112124,0,16475978914563112124
t01001,262,0,0,2,10983985943025958830,10983985943025958830,0,10983985943025958830
t01000,263,0,3136219,4,21967969875848948219,21967969875852084438,0,21967969875852084438
t01002,263,0,0,1,5491992468962237054,5491992468962237054,0,5491992468962237054
t01002,264,0,0,1,5491991966411540688,5491991966411540688,0,5491991966411540688
t01001,264,0,0,1,5491991966411540688,5491991966411540688,0,5491991966411540688
t01000,265,0,0,1,5491991463860890315,5491991463860890315,0,5491991463860890315
t01002,265,0,0,1,5491991463860890315,5491991463860890315,0,5491991463860890315
t01001,265,0,2252228,2,10983982927721780630,10983982927724032858,0,10983982927724032858
t01002,266,0,3136219,3,16475972883930857808,16475972883933994027,0,16475972883933994027
t01000,266,0,0,1,5491990961310285936,5491990961310285936,0,5491990961310285936
t01001,267,0,21272675,5,27459952293798637754,27459952293819910429,0,27459952293819910429
t01000,267,0,0,1,5491990458759727550,5491990458759727550,0,5491990458759727550
t01002,268,0,3136219,2,10983979912418430318,10983979912421566537,0,10983979912421566537
t01000,269,0,46854255,2,10983978907317497523,10983978907364351778,0,10983978907364351778
t01001,269,0,0,3,16475968360976246284,16475968360976246284,0,16475968360976246284
t01002,269,0,0,4,21967957814634995046,21967957814634995046,0,21967957814634995046
t01000,270,0,883991,2,10983977902216656715,10983977902217540706,0,10983977902217540706
t01001,270,0,0,1,5491988951108328357,5491988951108328357,0,5491988951108328357
t01001,271,0,5388447,1,5491988448557953947,5491988448563342394,0,5491988448563342394
t01000,271,0,0,2,10983976897115907894,10983976897115907894,0,10983976897115907894
t01002,271,0,0,1,5491988448557953947,5491988448557953947,0,5491988448557953947
t01002,272,0,0,2,10983975892015251062,10983975892015251062,0,10983975892015251062
t01000,272,0,0,2,10983975892015251062,10983975892015251062,0,10983975892015251062
t01000,273,0,112304728,1,5491987443457343108,5491987443569647836,0,5491987443569647836
t01002,273,0,0,4,21967949773829372434,21967949773829372434,0,21967949773829372434
t01001,273,0,0,1,5491987443457343108,5491987443457343108,0,5491987443457343108
t01002,274,0,802034440,2,10983973881814213359,10983973882616247799,0,10983973882616247799
t01001,274,0,0,2,10983973881814213359,10983973881814213359,0,10983973881814213359
t01001,275,0,28244377,1,5491986438356916244,5491986438385160621,0,5491986438385160621
t01002,276,0,2295923,1,5491985935806771803,5491985935809067726,0,5491985935809067726
t01000,276,0,0,2,10983971871613543606,10983971871613543606,0,10983971871613543606
t01002,277,0,8924411,2,10983970866513346711,10983970866522271122,0,10983970866522271122
t01000,277,0,0,1,5491985433256673355,5491985433256673355,0,5491985433256673355
t01001,278,0,33960838,1,5491984930706620902,5491984930740581740,0,5491984930740581740
t01002,278,0,0,4,21967939722826483608,21967939722826483608,0,21967939722826483608
t01000,278,0,0,2,10983969861413241804,10983969861413241804,0,10983969861413241804
t01000,279,0,5209642,1,5491984428156614442,5491984428161824084,0,5491984428161824084
t01002,279,0,0,2,10983968856313228884,10983968856313228884,0,10983968856313228884
t01001,280,0,6577879,3,16475951776819961927,16475951776826539806,0,16475951776826539806
t01000,280,0,0,2,10983967851213307951,10983967851213307951,0,10983967851213307951
t01002,280,0,0,1,5491983925606653975,5491983925606653975,0,5491983925606653975
t01000,281,0,3474065,3,16475950269170218509,16475950269173692574,0,16475950269173692574
t01002,281,0,0,2,10983966846113479006,10983966846113479006,0,10983966846113479006
t01000,282,0,21893905,3,16475948761520613073,16475948761542506978,0,16475948761542506978
t01002,282,0,0,1,5491982920506871024,5491982920506871024,0,5491982920506871024
t01001,282,0,0,3,16475948761520613073,16475948761520613073,0,16475948761520613073
t01002,283,0,50943873,4,21967929671828194157,21967929671879138030,0,21967929671879138030
t01000,283,0,0,2,10983964835914097078,10983964835914097078,0,10983964835914097078
t01001,284,0,27089886,1,5491981915407272048,5491981915434361934,0,5491981915434361934
t01000,284,0,0,1,5491981915407272048,5491981915407272048,0,5491981915407272048
t01002,284,0,0,4,21967927661629088192,21967927661629088192,0,21967927661629088192
t01002,285,0,6151633,2,10983962825715083101,10983962825721234734,0,10983962825721234734
t01000,285,0,0,1,5491981412857541550,5491981412857541550,0,5491981412857541550
t01002,286,0,12053326,1,5491980910307857046,5491980910319910372,0,5491980910319910372
t01001,286,0,0,1,5491980910307857046,5491980910307857046,0,5491980910307857046
t01000,286,0,0,3,16475942730923571139,16475942730923571139,0,16475942730923571139
t01001,287,0,7548870,3,16475941223274655609,16475941223282204479,0,16475941223282204479
t01002,287,0,0,1,5491980407758218536,5491980407758218536,0,5491980407758218536
t01001,288,0,49468459,1,5491979905208626020,5491979905258094479,0,5491979905258094479
t01002,288,0,0,2,10983959810417252040,10983959810417252040,0,10983959810417252040
